,full_bandwidth_rms,bandpassed_rms,bandpassed_crest_factor,1500_to_max_rms,pitch_frequency,hps_sparsity,pitch_strength,pitch_frequency_lookback_1,hps_sparsity_lookback_1,pitch_strength_lookback_1,pitch_frequency_lookback_2,hps_sparsity_lookback_2,pitch_strength_lookback_2,pitch_frequency_lookback_3,hps_sparsity_lookback_3,pitch_strength_lookback_3,label
1364,0.036042776,0.029656565136109793,8.009458592107443,0.00777315334257598,158.0,0.9691876938338335,0.8764432808567515,158.0,0.9987869714428513,0.9924791416520468,158.0,0.9924989474318837,0.9645135892913237,80.0,0.7532165786298985,0.17264552290281454,1
1365,0.03468702,0.028172726403633323,8.23865425047074,0.008005164501082124,98.0,0.9034177279506612,0.587598793090803,158.0,0.9691876938338335,0.8764432808567515,158.0,0.9987869714428513,0.9924791416520468,158.0,0.9924989474318837,0.9645135892913237,1
1366,0.02726064,0.022308435559939273,6.486862114907032,0.0055913964842559515,118.00000000000001,0.8113776821941895,0.31256726735765344,98.0,0.9034177279506612,0.587598793090803,158.0,0.9691876938338335,0.8764432808567515,158.0,0.9987869714428513,0.9924791416520468,1
1367,0.027892428,0.02360419017018271,7.344215617846921,0.004125403206445545,158.0,0.991275536622952,0.9509479724280282,118.00000000000001,0.8113776821941895,0.31256726735765344,98.0,0.9034177279506612,0.587598793090803,158.0,0.9691876938338335,0.8764432808567515,1
1368,0.03342981,0.02683503890361983,8.774420722399418,0.004312054096622019,110.0,0.9271506872918702,0.7156491502599771,158.0,0.991275536622952,0.9509479724280282,118.00000000000001,0.8113776821941895,0.31256726735765344,98.0,0.9034177279506612,0.587598793090803,1
1369,0.03259355,0.025757008905879095,9.175707571299782,0.0043335199710036795,158.0,0.9698095603878615,0.8176069534408016,110.0,0.9271506872918702,0.7156491502599771,158.0,0.991275536622952,0.9509479724280282,118.00000000000001,0.8113776821941895,0.31256726735765344,1
1370,0.025431216,0.021240002089534946,7.252740352818845,0.0044992448282365595,110.0,0.9507184179358696,0.6829187824001429,158.0,0.9698095603878615,0.8176069534408016,110.0,0.9271506872918702,0.7156491502599771,158.0,0.991275536622952,0.9509479724280282,1
1371,0.022872524,0.019459184794589645,7.117426511849182,0.003838032782026655,118.00000000000001,0.6988344885402847,0.34950670600892003,110.0,0.9507184179358696,0.6829187824001429,158.0,0.9698095603878615,0.8176069534408016,110.0,0.9271506872918702,0.7156491502599771,1
1372,0.03029594,0.024019868431604727,6.6417549791268025,0.005819168734161418,78.0,0.860668831514746,0.3177737239279232,118.00000000000001,0.6988344885402847,0.34950670600892003,110.0,0.9507184179358696,0.6829187824001429,158.0,0.9698095603878615,0.8176069534408016,1
1373,0.037493605,0.030261948007590272,6.5806538684385245,0.007669373023321835,110.0,0.6940289773290418,0.3143243217980774,78.0,0.860668831514746,0.3177737239279232,118.00000000000001,0.6988344885402847,0.34950670600892003,110.0,0.9507184179358696,0.6829187824001429,1
1374,0.0366082,0.03090167441606148,6.441382807868634,0.006342549834119873,78.0,0.6831770073214856,0.23687399098632111,110.0,0.6940289773290418,0.3143243217980774,78.0,0.860668831514746,0.3177737239279232,118.00000000000001,0.6988344885402847,0.34950670600892003,1
1375,0.03169151,0.026769813768087233,7.280992730912613,0.004332041371682502,110.0,0.7487056540522875,0.2244350451162527,78.0,0.6831770073214856,0.23687399098632111,110.0,0.6940289773290418,0.3143243217980774,78.0,0.860668831514746,0.3177737239279232,1
1376,0.03184786,0.027254572141780488,7.577024053463062,0.005491750616484056,110.0,0.8673815875445334,0.3609743085668967,110.0,0.7487056540522875,0.2244350451162527,78.0,0.6831770073214856,0.23687399098632111,110.0,0.6940289773290418,0.3143243217980774,1
